model name,static,dynamic,dynamic_0,dynamic_1,dynamic_2,dynamic_3,dynamic_4,dynamic_5,dynamic_6,dynamic_7,dynamic_8,dynamic_9
bert_small,664.847324,304.007055,215.914952,213.419506,222.294197,206.663395,212.656230,203.064260,208.209084,201.699049,198.787029,207.755606
bert_base,362.535363,241.901899,198.001580,199.007576,197.897821,203.167237,213.404365,209.755104,216.962875,221.346692,209.740527,214.517786
bert_large,103.668830,78.010757,67.883794,67.214213,69.027037,68.175678,69.035075,68.308627,67.274969,69.230059,71.489222,71.580591
