model name,static,dynamic,dynamic_0,dynamic_1,dynamic_2,dynamic_3,dynamic_4,dynamic_5,dynamic_6,dynamic_7,dynamic_8,dynamic_9
bert_small,255.540135,56.607148,39.079742,53.672570,52.148290,56.191444,57.686910,55.413075,57.100169,56.220573,56.614274,57.355693
bert_base,177.262777,72.378313,56.455364,65.034846,68.309901,69.242895,70.510349,72.996270,75.009218,71.287696,76.932669,74.313146
bert_large,77.128963,32.663721,22.819661,25.111187,26.075877,27.782092,28.909744,29.253379,31.392330,32.878100,33.072312,32.923694
