model name,static,dynamic,dynamic_0,dynamic_1,dynamic_2,dynamic_3,dynamic_4,dynamic_5,dynamic_6,dynamic_7,dynamic_8,dynamic_9
bert_small,585.566064,209.580032,158.054519,164.809941,159.950325,153.958993,151.098088,153.209772,157.479342,151.037404,151.268973,156.373564
bert_base,322.183106,193.232472,156.746566,158.362760,153.900510,156.798250,156.555303,161.748259,165.976711,168.391848,170.949699,167.957878
bert_large,97.613247,76.808381,59.196209,60.098499,61.898800,61.151975,62.685510,63.583040,63.068708,64.106784,64.447732,64.377608
