model name,static,dynamic,dynamic_0,dynamic_1,dynamic_2,dynamic_3,dynamic_4,dynamic_5,dynamic_6,dynamic_7,dynamic_8,dynamic_9
bert_small,288.893751,66.254687,60.384758,63.281280,65.910877,65.846644,65.564217,67.453882,68.275588,66.927487,68.380080,67.278414
bert_base,200.359451,85.737279,77.288883,74.970506,82.095742,84.520710,86.244700,87.476491,87.702771,88.931370,90.127195,97.477537
bert_large,85.888587,37.473467,28.574408,29.973014,30.380602,31.917389,33.811486,34.386988,35.490158,37.525889,38.456665,38.516618
